file_name,account_holder,bank_name,iban,period,start_balance,end_balance,transactions_json
statement_0067.png,Margaux Adam,Crédit Mutuel,FR4351300505591281219394274,du 01/11/1991 au 28/11/1991,2867.30,1841.22,"[{'date': '15/11/1991', 'description': 'VIREMENT A PEREIRA SA', 'debit': '49.59', 'credit': ''}, {'date': '11/11/1991', 'description': 'VIREMENT DE REY SA', 'debit': '', 'credit': '320.81'}, {'date': '11/11/1991', 'description': 'REMISE DE CHEQUE VIDAL', 'debit': '', 'credit': '402.81'}, {'date': '19/11/1991', 'description': 'VIREMENT A PRÉVOST S.A.', 'debit': '408.02', 'credit': ''}, {'date': '08/11/1991', 'description': 'PAIEMENT CB DIJOUX', 'debit': '245.14', 'credit': ''}, {'date': '21/11/1991', 'description': 'PRELEVEMENT LAPORTE', 'debit': '201.79', 'credit': ''}, {'date': '21/11/1991', 'description': 'VIREMENT DE PELTIER BERTRAND S.A.R.L.', 'debit': '', 'credit': '168.18'}, {'date': '23/11/1991', 'description': 'RETRAIT DAB MALLET PETITJEAN S.A.S.', 'debit': '67.69', 'credit': ''}, {'date': '15/11/1991', 'description': 'REMISE DE CHEQUE COHEN COHEN S.A.', 'debit': '', 'credit': '83.07'}, {'date': '13/11/1991', 'description': 'VIREMENT A WEBER ET FILS', 'debit': '125.13', 'credit': ''}, {'date': '08/11/1991', 'description': 'PRELEVEMENT ROCHE REGNIER ET FILS', 'debit': '281.46', 'credit': ''}, {'date': '12/11/1991', 'description': 'RETRAIT DAB CHARTIER COLIN S.A.S.', 'debit': '85.93', 'credit': ''}, {'date': '02/11/1991', 'description': 'PRELEVEMENT COULON', 'debit': '144.59', 'credit': ''}, {'date': '24/11/1991', 'description': 'RETRAIT DAB GAY S.A.', 'debit': '125.78', 'credit': ''}, {'date': '03/11/1991', 'description': 'VIREMENT A MOREAU', 'debit': '265.83', 'credit': ''}]"
statement_0068.png,Sabine Gilles,La Banque Postale,FR4954613414491830023853764,du 01/01/1998 au 28/01/1998,1243.41,139.19,"[{'date': '09/01/1998', 'description': 'RETRAIT DAB CARON SARL', 'debit': '79.97', 'credit': ''}, {'date': '12/01/1998', 'description': 'REMISE DE CHEQUE FERNANDEZ SARL', 'debit': '', 'credit': '76.28'}, {'date': '12/01/1998', 'description': 'PAIEMENT CB NEVEU LACROIX SA', 'debit': '438.67', 'credit': ''}, {'date': '22/01/1998', 'description': 'REMISE DE CHEQUE COLLET', 'debit': '', 'credit': '144.44'}, {'date': '11/01/1998', 'description': 'VIREMENT A BLANC PRUVOST S.A.', 'debit': '382.81', 'credit': ''}, {'date': '09/01/1998', 'description': 'VIREMENT DE LENOIR', 'debit': '', 'credit': '51.88'}, {'date': '15/01/1998', 'description': 'PRELEVEMENT GUILLET S.A.R.L.', 'debit': '32.80', 'credit': ''}, {'date': '06/01/1998', 'description': 'RETRAIT DAB GUILLET', 'debit': '346.98', 'credit': ''}, {'date': '02/01/1998', 'description': 'PAIEMENT CB WEISS S.A.R.L.', 'debit': '95.59', 'credit': ''}]"
statement_0069.png,Marcel de la Masson,Crédit Agricole,FR7065404817194148888710446,du 01/10/1971 au 28/10/1971,3034.07,1938.18,"[{'date': '08/10/1971', 'description': 'RETRAIT DAB VALLET BOURDON S.A.S.', 'debit': '419.54', 'credit': ''}, {'date': '05/10/1971', 'description': 'RETRAIT DAB ROGER SARL', 'debit': '327.41', 'credit': ''}, {'date': '10/10/1971', 'description': 'RETRAIT DAB VIDAL', 'debit': '209.13', 'credit': ''}, {'date': '24/10/1971', 'description': 'RETRAIT DAB MARTEL', 'debit': '271.99', 'credit': ''}, {'date': '27/10/1971', 'description': 'REMISE DE CHEQUE DIAZ BRUN S.A.S.', 'debit': '', 'credit': '12.38'}, {'date': '14/10/1971', 'description': 'VIREMENT DE LANGLOIS RAMOS ET FILS', 'debit': '', 'credit': '119.80'}]"
statement_0070.png,Augustin Blondel,Crédit Agricole,FR1190475264160304011302577,du 01/12/1985 au 28/12/1985,1335.44,437.37,"[{'date': '12/12/1985', 'description': 'VIREMENT DE LEDOUX GUILLOU S.A.R.L.', 'debit': '', 'credit': '70.66'}, {'date': '26/12/1985', 'description': 'VIREMENT DE CARON FERREIRA SARL', 'debit': '', 'credit': '207.64'}, {'date': '21/12/1985', 'description': 'VIREMENT A GUYOT', 'debit': '238.71', 'credit': ''}, {'date': '21/12/1985', 'description': 'REMISE DE CHEQUE PINTO S.A.R.L.', 'debit': '', 'credit': '433.16'}, {'date': '03/12/1985', 'description': 'REMISE DE CHEQUE WEISS', 'debit': '', 'credit': '124.45'}, {'date': '16/12/1985', 'description': 'VIREMENT DE DELORME ROLLAND ET FILS', 'debit': '', 'credit': '35.80'}, {'date': '04/12/1985', 'description': 'VIREMENT A HOAREAU BRUNEL S.A.S.', 'debit': '122.08', 'credit': ''}, {'date': '07/12/1985', 'description': 'VIREMENT A COSTA', 'debit': '186.62', 'credit': ''}, {'date': '20/12/1985', 'description': 'PAIEMENT CB PASCAL', 'debit': '95.01', 'credit': ''}, {'date': '16/12/1985', 'description': 'VIREMENT DE LÉVÊQUE', 'debit': '', 'credit': '164.46'}, {'date': '03/12/1985', 'description': 'VIREMENT A COLAS S.A.R.L.', 'debit': '349.07', 'credit': ''}, {'date': '03/12/1985', 'description': 'PAIEMENT CB DELAHAYE CHEVALLIER S.A.S.', 'debit': '16.65', 'credit': ''}, {'date': '02/12/1985', 'description': 'PAIEMENT CB GIMENEZ', 'debit': '267.36', 'credit': ''}, {'date': '20/12/1985', 'description': 'VIREMENT A MARCHAND', 'debit': '259.98', 'credit': ''}, {'date': '17/12/1985', 'description': 'VIREMENT A BLANCHARD', 'debit': '398.76', 'credit': ''}]"
statement_0071.png,Thomas Bodin,BNP Paribas,FR4575040931384017402342111,du 01/07/1991 au 28/07/1991,3936.66,2759.51,"[{'date': '10/07/1991', 'description': 'VIREMENT DE RIVIÈRE SARL', 'debit': '', 'credit': '365.25'}, {'date': '08/07/1991', 'description': 'PAIEMENT CB MUNOZ JACQUES S.A.', 'debit': '422.18', 'credit': ''}, {'date': '01/07/1991', 'description': 'RETRAIT DAB GUILLON S.A.R.L.', 'debit': '320.42', 'credit': ''}, {'date': '05/07/1991', 'description': 'VIREMENT A BOULAY DIDIER S.A.S.', 'debit': '425.96', 'credit': ''}, {'date': '04/07/1991', 'description': 'PRELEVEMENT MATHIEU ET FILS', 'debit': '416.81', 'credit': ''}, {'date': '21/07/1991', 'description': 'PAIEMENT CB GROS', 'debit': '430.59', 'credit': ''}, {'date': '01/07/1991', 'description': 'VIREMENT A BOUTIN', 'debit': '121.07', 'credit': ''}, {'date': '20/07/1991', 'description': 'REMISE DE CHEQUE BLANCHET S.A.R.L.', 'debit': '', 'credit': '219.50'}, {'date': '25/07/1991', 'description': 'VIREMENT DE CHARTIER LÉVY SA', 'debit': '', 'credit': '221.33'}, {'date': '14/07/1991', 'description': 'VIREMENT DE JACQUES SA', 'debit': '', 'credit': '406.25'}, {'date': '02/07/1991', 'description': 'PRELEVEMENT GAY SA', 'debit': '252.45', 'credit': ''}]"
statement_0072.png,Bernadette Bernier du Delaunay,BNP Paribas,FR5418538400303845122302552,du 01/12/2016 au 28/12/2016,3659.01,2973.78,"[{'date': '01/12/2016', 'description': 'REMISE DE CHEQUE BERTHELOT', 'debit': '', 'credit': '345.63'}, {'date': '17/12/2016', 'description': 'PAIEMENT CB GODARD SARL', 'debit': '64.10', 'credit': ''}, {'date': '20/12/2016', 'description': 'VIREMENT A HUET', 'debit': '207.93', 'credit': ''}, {'date': '26/12/2016', 'description': 'PAIEMENT CB CORDIER BIGOT S.A.R.L.', 'debit': '257.05', 'credit': ''}, {'date': '25/12/2016', 'description': 'REMISE DE CHEQUE MARÉCHAL GAUTIER S.A.S.', 'debit': '', 'credit': '425.40'}, {'date': '13/12/2016', 'description': 'PRELEVEMENT LECONTE ET FILS', 'debit': '411.80', 'credit': ''}, {'date': '15/12/2016', 'description': 'RETRAIT DAB SAUVAGE ALLAIN S.A.S.', 'debit': '102.70', 'credit': ''}, {'date': '12/12/2016', 'description': 'REMISE DE CHEQUE GRENIER', 'debit': '', 'credit': '161.76'}, {'date': '23/12/2016', 'description': 'VIREMENT A CHEVALIER LEROY SA', 'debit': '242.06', 'credit': ''}, {'date': '04/12/2016', 'description': 'VIREMENT A LOUIS', 'debit': '407.08', 'credit': ''}, {'date': '11/12/2016', 'description': 'REMISE DE CHEQUE MORIN SA', 'debit': '', 'credit': '79.71'}, {'date': '08/12/2016', 'description': 'PAIEMENT CB LEBRUN S.A.R.L.', 'debit': '367.83', 'credit': ''}, {'date': '16/12/2016', 'description': 'VIREMENT DE GUIBERT GIMENEZ S.A.', 'debit': '', 'credit': '362.82'}]"
statement_0073.png,Hugues Andre-Mendès,Crédit Mutuel,FR3560329405045903384542978,du 01/06/2023 au 28/06/2023,2637.89,2292.89,"[{'date': '12/06/2023', 'description': 'PAIEMENT CB LEBON', 'debit': '18.45', 'credit': ''}, {'date': '13/06/2023', 'description': 'PAIEMENT CB PELTIER', 'debit': '44.52', 'credit': ''}, {'date': '10/06/2023', 'description': 'PAIEMENT CB PINTO', 'debit': '229.72', 'credit': ''}, {'date': '10/06/2023', 'description': 'REMISE DE CHEQUE BONNEAU SA', 'debit': '', 'credit': '33.49'}, {'date': '08/06/2023', 'description': 'VIREMENT DE RIBEIRO BOUCHET ET FILS', 'debit': '', 'credit': '248.78'}, {'date': '06/06/2023', 'description': 'VIREMENT A SALMON S.A.', 'debit': '269.70', 'credit': ''}, {'date': '20/06/2023', 'description': 'REMISE DE CHEQUE GUILLOT', 'debit': '', 'credit': '179.98'}, {'date': '03/06/2023', 'description': 'RETRAIT DAB LAGARDE PRÉVOST SARL', 'debit': '222.69', 'credit': ''}, {'date': '03/06/2023', 'description': 'VIREMENT DE BARON', 'debit': '', 'credit': '257.04'}, {'date': '26/06/2023', 'description': 'VIREMENT A MARIN S.A.S.', 'debit': '251.06', 'credit': ''}, {'date': '04/06/2023', 'description': 'VIREMENT DE CHARPENTIER MORENO S.A.S.', 'debit': '', 'credit': '97.72'}, {'date': '21/06/2023', 'description': 'PAIEMENT CB RICHARD TESSIER S.A.S.', 'debit': '61.77', 'credit': ''}, {'date': '02/06/2023', 'description': 'PAIEMENT CB HUBERT', 'debit': '64.10', 'credit': ''}]"
statement_0074.png,Pauline Lebreton,Crédit Agricole,FR7981418704749871629693382,du 01/11/2008 au 28/11/2008,3937.43,3513.53,"[{'date': '24/11/2008', 'description': 'RETRAIT DAB LAMY', 'debit': '224.94', 'credit': ''}, {'date': '26/11/2008', 'description': 'PRELEVEMENT BERTRAND SA', 'debit': '341.64', 'credit': ''}, {'date': '04/11/2008', 'description': 'PAIEMENT CB POTTIER', 'debit': '384.51', 'credit': ''}, {'date': '13/11/2008', 'description': 'RETRAIT DAB SAMSON S.A.R.L.', 'debit': '199.72', 'credit': ''}, {'date': '04/11/2008', 'description': 'VIREMENT DE HUMBERT', 'debit': '', 'credit': '232.12'}, {'date': '26/11/2008', 'description': 'REMISE DE CHEQUE FABRE', 'debit': '', 'credit': '213.46'}, {'date': '19/11/2008', 'description': 'PRELEVEMENT BESSON BLANCHET S.A.S.', 'debit': '166.30', 'credit': ''}, {'date': '11/11/2008', 'description': 'RETRAIT DAB BRETON LEBRUN SA', 'debit': '256.32', 'credit': ''}, {'date': '02/11/2008', 'description': 'RETRAIT DAB TESSIER', 'debit': '80.74', 'credit': ''}, {'date': '26/11/2008', 'description': 'REMISE DE CHEQUE DIAS LAPORTE S.A.', 'debit': '', 'credit': '361.92'}, {'date': '24/11/2008', 'description': 'RETRAIT DAB LEBRETON MENARD SARL', 'debit': '189.78', 'credit': ''}, {'date': '03/11/2008', 'description': 'PAIEMENT CB LAUNAY LEFORT SA', 'debit': '129.67', 'credit': ''}, {'date': '22/11/2008', 'description': 'VIREMENT DE GEORGES', 'debit': '', 'credit': '327.56'}, {'date': '05/11/2008', 'description': 'REMISE DE CHEQUE LEMONNIER', 'debit': '', 'credit': '414.66'}]"
statement_0075.png,Alphonse Fournier-Meunier,Société Générale,FR1839914182385450707273174,du 01/11/2000 au 28/11/2000,4323.35,4445.75,"[{'date': '24/11/2000', 'description': 'REMISE DE CHEQUE BLONDEL SARL', 'debit': '', 'credit': '376.36'}, {'date': '09/11/2000', 'description': 'REMISE DE CHEQUE MARTINEAU SALMON S.A.R.L.', 'debit': '', 'credit': '89.16'}, {'date': '11/11/2000', 'description': 'VIREMENT A MUNOZ', 'debit': '93.10', 'credit': ''}, {'date': '15/11/2000', 'description': 'PRELEVEMENT SCHNEIDER', 'debit': '103.15', 'credit': ''}, {'date': '03/11/2000', 'description': 'PAIEMENT CB AUBRY', 'debit': '146.87', 'credit': ''}]"
statement_0076.png,Pauline Colin,Crédit Agricole,FR0656791985076848043998270,du 01/10/2002 au 28/10/2002,900.61,259.02,"[{'date': '12/10/2002', 'description': 'PRELEVEMENT LE GALL LÉVY S.A.R.L.', 'debit': '261.59', 'credit': ''}, {'date': '15/10/2002', 'description': 'VIREMENT A NOËL BLANCHARD S.A.', 'debit': '225.29', 'credit': ''}, {'date': '06/10/2002', 'description': 'REMISE DE CHEQUE GARCIA', 'debit': '', 'credit': '239.75'}, {'date': '12/10/2002', 'description': 'PRELEVEMENT BENOIT', 'debit': '142.88', 'credit': ''}, {'date': '18/10/2002', 'description': 'PAIEMENT CB AUBERT', 'debit': '62.11', 'credit': ''}, {'date': '25/10/2002', 'description': 'PAIEMENT CB MARÉCHAL S.A.S.', 'debit': '386.36', 'credit': ''}, {'date': '02/10/2002', 'description': 'RETRAIT DAB GAILLARD S.A.', 'debit': '67.40', 'credit': ''}, {'date': '01/10/2002', 'description': 'REMISE DE CHEQUE MENDÈS S.A.', 'debit': '', 'credit': '49.00'}, {'date': '16/10/2002', 'description': 'VIREMENT A COUSIN MARÉCHAL S.A.S.', 'debit': '109.85', 'credit': ''}, {'date': '05/10/2002', 'description': 'REMISE DE CHEQUE PAGES SARL', 'debit': '', 'credit': '373.82'}, {'date': '15/10/2002', 'description': 'VIREMENT A DELMAS S.A.R.L.', 'debit': '200.91', 'credit': ''}, {'date': '08/10/2002', 'description': 'PRELEVEMENT ALEXANDRE', 'debit': '79.19', 'credit': ''}, {'date': '18/10/2002', 'description': 'PAIEMENT CB PERRIER', 'debit': '205.06', 'credit': ''}, {'date': '05/10/2002', 'description': 'VIREMENT DE PICHON SA', 'debit': '', 'credit': '410.57'}, {'date': '16/10/2002', 'description': 'REMISE DE CHEQUE CHARRIER', 'debit': '', 'credit': '25.91'}]"
statement_0077.png,Emmanuel Fabre,Crédit Agricole,FR7354272791994062371354464,du 01/02/1994 au 28/02/1994,2874.93,3108.60,"[{'date': '19/02/1994', 'description': 'VIREMENT DE DIAZ', 'debit': '', 'credit': '15.30'}, {'date': '15/02/1994', 'description': 'VIREMENT DE MOREL', 'debit': '', 'credit': '78.81'}, {'date': '10/02/1994', 'description': 'RETRAIT DAB POTTIER', 'debit': '270.83', 'credit': ''}, {'date': '24/02/1994', 'description': 'VIREMENT DE LECOQ PICHON S.A.S.', 'debit': '', 'credit': '315.65'}, {'date': '20/02/1994', 'description': 'REMISE DE CHEQUE KLEIN', 'debit': '', 'credit': '94.74'}]"
statement_0078.png,Sabine Munoz-Peltier,Crédit Agricole,FR3428954479283847840142683,du 01/02/2019 au 28/02/2019,3254.50,2421.61,"[{'date': '17/02/2019', 'description': 'PRELEVEMENT BERNIER', 'debit': '437.40', 'credit': ''}, {'date': '12/02/2019', 'description': 'PRELEVEMENT DUMAS GILLES ET FILS', 'debit': '17.75', 'credit': ''}, {'date': '04/02/2019', 'description': 'RETRAIT DAB PETIT PEREZ ET FILS', 'debit': '418.13', 'credit': ''}, {'date': '02/02/2019', 'description': 'PAIEMENT CB OLIVIER MOREAU ET FILS', 'debit': '324.91', 'credit': ''}, {'date': '20/02/2019', 'description': 'PAIEMENT CB JACQUET HUMBERT SARL', 'debit': '82.04', 'credit': ''}, {'date': '15/02/2019', 'description': 'VIREMENT DE FERREIRA S.A.', 'debit': '', 'credit': '378.72'}, {'date': '08/02/2019', 'description': 'PAIEMENT CB LESAGE', 'debit': '352.31', 'credit': ''}, {'date': '14/02/2019', 'description': 'REMISE DE CHEQUE PAGES DEVAUX S.A.', 'debit': '', 'credit': '250.93'}, {'date': '06/02/2019', 'description': 'PAIEMENT CB HUET S.A.', 'debit': '399.59', 'credit': ''}, {'date': '16/02/2019', 'description': 'VIREMENT DE PRUVOST MAURICE S.A.R.L.', 'debit': '', 'credit': '347.18'}, {'date': '16/02/2019', 'description': 'VIREMENT DE BOUVIER', 'debit': '', 'credit': '273.74'}, {'date': '03/02/2019', 'description': 'REMISE DE CHEQUE LELIÈVRE', 'debit': '', 'credit': '174.48'}, {'date': '27/02/2019', 'description': 'PAIEMENT CB MOULIN SA', 'debit': '141.59', 'credit': ''}, {'date': '21/02/2019', 'description': 'REMISE DE CHEQUE WAGNER LUCAS SA', 'debit': '', 'credit': '280.31'}, {'date': '25/02/2019', 'description': 'RETRAIT DAB WEBER', 'debit': '364.53', 'credit': ''}]"
statement_0079.png,Jacques Vallet,Société Générale,FR7356787167008317627573443,du 01/11/2003 au 28/11/2003,4072.85,2933.31,"[{'date': '23/11/2003', 'description': 'PAIEMENT CB FABRE HUMBERT S.A.', 'debit': '213.48', 'credit': ''}, {'date': '07/11/2003', 'description': 'VIREMENT A POTTIER', 'debit': '174.58', 'credit': ''}, {'date': '20/11/2003', 'description': 'RETRAIT DAB TORRES', 'debit': '363.20', 'credit': ''}, {'date': '23/11/2003', 'description': 'RETRAIT DAB DIJOUX', 'debit': '47.50', 'credit': ''}, {'date': '06/11/2003', 'description': 'VIREMENT DE COUSIN S.A.', 'debit': '', 'credit': '216.58'}, {'date': '23/11/2003', 'description': 'PRELEVEMENT GRONDIN', 'debit': '147.40', 'credit': ''}, {'date': '08/11/2003', 'description': 'PRELEVEMENT OLIVIER FAIVRE SA', 'debit': '409.96', 'credit': ''}]"
statement_0080.png,Madeleine Barbier de la Barthelemy,Crédit Agricole,FR9287338118521133227565128,du 01/06/1994 au 28/06/1994,3007.78,1250.42,"[{'date': '13/06/1994', 'description': 'PRELEVEMENT MEUNIER ET FILS', 'debit': '209.78', 'credit': ''}, {'date': '22/06/1994', 'description': 'VIREMENT A MATHIEU SAUVAGE S.A.S.', 'debit': '336.13', 'credit': ''}, {'date': '03/06/1994', 'description': 'RETRAIT DAB VINCENT S.A.', 'debit': '192.83', 'credit': ''}, {'date': '14/06/1994', 'description': 'REMISE DE CHEQUE GOSSELIN', 'debit': '', 'credit': '338.70'}, {'date': '17/06/1994', 'description': 'REMISE DE CHEQUE AUGER', 'debit': '', 'credit': '234.67'}, {'date': '04/06/1994', 'description': 'RETRAIT DAB LOISEAU', 'debit': '419.54', 'credit': ''}, {'date': '23/06/1994', 'description': 'VIREMENT A ADAM SA', 'debit': '432.88', 'credit': ''}, {'date': '25/06/1994', 'description': 'PAIEMENT CB ROGER', 'debit': '229.67', 'credit': ''}, {'date': '07/06/1994', 'description': 'RETRAIT DAB GOMEZ ET FILS', 'debit': '315.72', 'credit': ''}, {'date': '27/06/1994', 'description': 'VIREMENT A TURPIN', 'debit': '285.58', 'credit': ''}, {'date': '20/06/1994', 'description': 'VIREMENT DE GIRARD BAZIN ET FILS', 'debit': '', 'credit': '277.84'}, {'date': '10/06/1994', 'description': 'VIREMENT DE RODRIGUES S.A.R.L.', 'debit': '', 'credit': '156.03'}, {'date': '19/06/1994', 'description': 'RETRAIT DAB COLLIN MASSE S.A.', 'debit': '222.73', 'credit': ''}, {'date': '03/06/1994', 'description': 'PAIEMENT CB MARTINEZ VIDAL SA', 'debit': '119.74', 'credit': ''}]"
statement_0081.png,Thomas Jacquot,La Banque Postale,FR6442099087716551241849396,du 01/09/2024 au 28/09/2024,4517.73,3004.11,"[{'date': '07/09/2024', 'description': 'RETRAIT DAB RENAULT', 'debit': '333.75', 'credit': ''}, {'date': '16/09/2024', 'description': 'PAIEMENT CB MAILLOT', 'debit': '358.81', 'credit': ''}, {'date': '21/09/2024', 'description': 'RETRAIT DAB LOPEZ S.A.R.L.', 'debit': '340.26', 'credit': ''}, {'date': '13/09/2024', 'description': 'VIREMENT A MOREL', 'debit': '436.90', 'credit': ''}, {'date': '20/09/2024', 'description': 'PAIEMENT CB RUIZ', 'debit': '90.48', 'credit': ''}, {'date': '24/09/2024', 'description': 'PRELEVEMENT DUMONT', 'debit': '114.95', 'credit': ''}, {'date': '27/09/2024', 'description': 'REMISE DE CHEQUE SANCHEZ', 'debit': '', 'credit': '29.99'}, {'date': '10/09/2024', 'description': 'VIREMENT DE PARENT', 'debit': '', 'credit': '131.54'}]"
statement_0082.png,Jules Le Gomez,Crédit Agricole,FR6683246286359184005690823,du 01/03/2020 au 28/03/2020,1679.87,92.74,"[{'date': '19/03/2020', 'description': 'PAIEMENT CB RENAUD S.A.S.', 'debit': '266.32', 'credit': ''}, {'date': '27/03/2020', 'description': 'VIREMENT DE GIMENEZ S.A.R.L.', 'debit': '', 'credit': '135.08'}, {'date': '05/03/2020', 'description': 'REMISE DE CHEQUE RUIZ S.A.S.', 'debit': '', 'credit': '227.79'}, {'date': '18/03/2020', 'description': 'PRELEVEMENT DAVID S.A.', 'debit': '107.31', 'credit': ''}, {'date': '10/03/2020', 'description': 'VIREMENT A PETITJEAN', 'debit': '320.40', 'credit': ''}, {'date': '18/03/2020', 'description': 'VIREMENT DE AUGER FLEURY S.A.R.L.', 'debit': '', 'credit': '320.89'}, {'date': '06/03/2020', 'description': 'PAIEMENT CB DIJOUX', 'debit': '405.42', 'credit': ''}, {'date': '09/03/2020', 'description': 'PRELEVEMENT PHILIPPE', 'debit': '406.64', 'credit': ''}, {'date': '05/03/2020', 'description': 'REMISE DE CHEQUE BOURGEOIS ET FILS', 'debit': '', 'credit': '76.94'}, {'date': '16/03/2020', 'description': 'RETRAIT DAB PASQUIER', 'debit': '412.44', 'credit': ''}, {'date': '07/03/2020', 'description': 'RETRAIT DAB LEBRETON GRENIER S.A.', 'debit': '429.30', 'credit': ''}]"
statement_0083.png,André Da Silva,Crédit Mutuel,FR3919721536067853810126070,du 01/06/1982 au 28/06/1982,2558.45,1615.01,"[{'date': '01/06/1982', 'description': 'VIREMENT DE BECKER', 'debit': '', 'credit': '62.00'}, {'date': '20/06/1982', 'description': 'VIREMENT A NICOLAS', 'debit': '383.41', 'credit': ''}, {'date': '25/06/1982', 'description': 'RETRAIT DAB VERDIER S.A.S.', 'debit': '19.15', 'credit': ''}, {'date': '14/06/1982', 'description': 'PAIEMENT CB DELAUNAY S.A.R.L.', 'debit': '286.12', 'credit': ''}, {'date': '04/06/1982', 'description': 'PRELEVEMENT DUFOUR', 'debit': '316.76', 'credit': ''}]"
statement_0084.png,Maggie de Pineau,BNP Paribas,FR9529312553565708423752746,du 01/02/2012 au 28/02/2012,2833.04,3225.43,"[{'date': '18/02/2012', 'description': 'PRELEVEMENT BERGER LEROY S.A.S.', 'debit': '68.51', 'credit': ''}, {'date': '24/02/2012', 'description': 'REMISE DE CHEQUE LEMONNIER DELAUNAY ET FILS', 'debit': '', 'credit': '418.04'}, {'date': '15/02/2012', 'description': 'PRELEVEMENT GUILLOU', 'debit': '133.80', 'credit': ''}, {'date': '02/02/2012', 'description': 'RETRAIT DAB VALENTIN MERLE S.A.S.', 'debit': '130.56', 'credit': ''}, {'date': '27/02/2012', 'description': 'REMISE DE CHEQUE PAUL GIMENEZ SA', 'debit': '', 'credit': '437.52'}, {'date': '12/02/2012', 'description': 'REMISE DE CHEQUE BERTHELOT POTIER ET FILS', 'debit': '', 'credit': '222.82'}, {'date': '20/02/2012', 'description': 'PAIEMENT CB JACQUET S.A.', 'debit': '353.12', 'credit': ''}]"
statement_0085.png,Claire de la Noël,La Banque Postale,FR6211718647569572654600143,du 01/07/2010 au 28/07/2010,4857.93,4362.18,"[{'date': '05/07/2010', 'description': 'VIREMENT A DUPONT', 'debit': '412.85', 'credit': ''}, {'date': '26/07/2010', 'description': 'PAIEMENT CB LE GOFF', 'debit': '323.92', 'credit': ''}, {'date': '08/07/2010', 'description': 'REMISE DE CHEQUE LEMOINE', 'debit': '', 'credit': '187.63'}, {'date': '08/07/2010', 'description': 'VIREMENT DE DIAZ ET FILS', 'debit': '', 'credit': '362.76'}, {'date': '10/07/2010', 'description': 'VIREMENT DE BERNIER', 'debit': '', 'credit': '175.74'}, {'date': '11/07/2010', 'description': 'REMISE DE CHEQUE LABBÉ GARCIA S.A.S.', 'debit': '', 'credit': '80.04'}, {'date': '04/07/2010', 'description': 'REMISE DE CHEQUE JULIEN', 'debit': '', 'credit': '444.83'}, {'date': '10/07/2010', 'description': 'RETRAIT DAB MOREL', 'debit': '257.85', 'credit': ''}, {'date': '09/07/2010', 'description': 'VIREMENT A PEREIRA', 'debit': '188.41', 'credit': ''}, {'date': '25/07/2010', 'description': 'RETRAIT DAB NOËL SA', 'debit': '264.44', 'credit': ''}, {'date': '12/07/2010', 'description': 'VIREMENT A GUILLAUME', 'debit': '241.40', 'credit': ''}, {'date': '10/07/2010', 'description': 'VIREMENT A GUILLAUME SA', 'debit': '57.88', 'credit': ''}]"
statement_0086.png,Timothée Gilbert,Société Générale,FR7792658038387914300448113,du 01/08/1985 au 28/08/1985,1933.44,103.26,"[{'date': '05/08/1985', 'description': 'REMISE DE CHEQUE MONNIER', 'debit': '', 'credit': '93.58'}, {'date': '10/08/1985', 'description': 'REMISE DE CHEQUE JEAN', 'debit': '', 'credit': '366.18'}, {'date': '11/08/1985', 'description': 'VIREMENT A RAYNAUD ET FILS', 'debit': '277.48', 'credit': ''}, {'date': '10/08/1985', 'description': 'RETRAIT DAB VINCENT HEBERT S.A.S.', 'debit': '40.76', 'credit': ''}, {'date': '13/08/1985', 'description': 'PRELEVEMENT GUILBERT LECOQ SARL', 'debit': '386.06', 'credit': ''}, {'date': '21/08/1985', 'description': 'VIREMENT A THIERRY BARON S.A.S.', 'debit': '369.96', 'credit': ''}, {'date': '10/08/1985', 'description': 'PAIEMENT CB MARIN SA', 'debit': '154.36', 'credit': ''}, {'date': '18/08/1985', 'description': 'PAIEMENT CB LAUNAY ET FILS', 'debit': '360.51', 'credit': ''}, {'date': '14/08/1985', 'description': 'PRELEVEMENT COHEN', 'debit': '284.72', 'credit': ''}, {'date': '08/08/1985', 'description': 'REMISE DE CHEQUE GAILLARD RENARD S.A.', 'debit': '', 'credit': '268.43'}, {'date': '13/08/1985', 'description': 'VIREMENT A DELATTRE', 'debit': '381.31', 'credit': ''}, {'date': '09/08/1985', 'description': 'RETRAIT DAB COLAS', 'debit': '303.21', 'credit': ''}]"
statement_0087.png,Denis Peltier de Didier,Crédit Agricole,FR6609321062639287171468923,du 01/05/1973 au 28/05/1973,3752.57,3150.41,"[{'date': '15/05/1973', 'description': 'VIREMENT A VASSEUR', 'debit': '35.99', 'credit': ''}, {'date': '02/05/1973', 'description': 'VIREMENT DE GAUTIER S.A.', 'debit': '', 'credit': '239.96'}, {'date': '22/05/1973', 'description': 'REMISE DE CHEQUE BOURDON', 'debit': '', 'credit': '46.91'}, {'date': '11/05/1973', 'description': 'RETRAIT DAB GARCIA', 'debit': '267.26', 'credit': ''}, {'date': '18/05/1973', 'description': 'RETRAIT DAB RUIZ S.A.', 'debit': '365.18', 'credit': ''}, {'date': '14/05/1973', 'description': 'PAIEMENT CB BERTRAND S.A.R.L.', 'debit': '220.60', 'credit': ''}]"
